GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Arrest Record,Criminal Record,Cultural Fit,Education,Educational Prestige
2.285434436,-0.530456924,1.428122526,2.043259213,1.602370001,-2,1.704521995,43.78396554,2.191783117,0,1,1,0,0,0,0
2.239017229,-1.863163208,1.101747672,0.158233232,1.351554496,-2,0.769265796,63.82002061,0,0,0,1,0,0,0,0
2.884320146,-0.333472484,0.952723988,3.316742921,1.953682934,-2,1.671035069,31.76438299,2.909593175,0,1,1,0,0,0,0
3.207952588,0.189641876,2.178167467,6.815009711,3.508063847,1,0.921486148,53.48079018,0.593407209,0,1,0,0,0,0,0
2.664067303,-0.532844133,0.781983842,4.462761371,2.204263175,-2,1.736651556,31.82677728,2.765965401,1,0,1,0,0,0,0
3.089628055,-0.250455555,2.104371553,3.889094769,2.4171716,-2,2.04815498,22.50282533,3.552389777,0,1,1,0,2,0,0
3.065043294,-1.038127013,2.052283835,3.953456507,3.35868668,-1,2.06160259,32.1922748,3.116657723,0,1,0,0,0,0,0
2.773755287,0.694850913,1.07451929,0.310590944,2.444757498,1,0.928807619,46.76640755,0.974011654,0,1,0,0,0,0,0
3.455705612,-0.202686902,1.003189198,4.646629944,2.501786852,-2,2.267155047,32.15967259,3.379945361,0,1,1,0,0,0,0
2.652666623,0.713153047,0.493500243,4.245649196,2.546839383,1,0,84.28988435,0,0,1,0,0,0,0,0
2.611549603,-0.917605132,3.065101259,2.122959094,3.085335933,-1,2.217309804,20.51530239,3.501981993,1,1,0,0,0,0,0
3.32078342,1.02851394,1.608839627,4.622952878,3.006052445,2,2.142364159,22.49127444,3.816071746,1,1,0,0,2,0,0
3.420904715,-0.343108067,1.763285231,5.881256543,4.420288149,2,2.082820419,35.31339936,3.003134511,1,1,0,0,0,0,0
3.29982705,-0.128022342,2.741570495,3.737857524,3.163927151,0,2.396576678,30.54028429,3.836867958,0,1,0,0,0,0,0
3.035654854,-0.304406965,4.061516757,2.876954314,3.285914486,0,1.827392101,35.93085378,2.580168566,0,1,0,0,0,0,0
2.815238316,0.422391309,4.449702252,3.270878798,2.962555965,-1,1.703164315,47.08501377,1.831782903,0,1,0,0,0,0,0
2.805809074,1.104410423,2.553367043,5.987570709,3.561326127,2,2.56363073,17.37399274,4.002023429,1,1,0,0,2,0,0
3.119240024,-0.772827041,2.665641956,4.838753988,3.564083196,0,2.273589913,33.13166978,3.142123285,0,1,0,0,0,0,0
3.217805802,-0.781827794,2.022071001,3.680033914,2.631205546,-2,1.75033584,35.53198811,2.501643215,0,1,1,0,0,0,0
2.710041243,-1.290135636,1.832376396,2.754965158,2.243143668,-2,0.250887963,71.84481595,0,0,1,1,1,0,0,0
3.359388568,0.925256813,2.576459316,5.33600089,3.3526847,2,1.336527169,46.7408277,1.759000008,1,1,0,0,2,0,0
3.250652198,0.784905322,1.894172018,6.393401208,3.707849593,2,3.02418165,12.08048982,4.775231333,1,1,0,0,2,0,0
1.986020311,-0.598357653,0.799241892,6.366964933,2.134249108,-2,1.882133894,39.48143414,2.339316343,0,1,1,0,0,0,0
3.095251726,-0.067563192,2.238941915,5.208736986,3.394828102,1,2.712891567,15.54520906,4.140834828,0,1,1,0,0,0,0
2.66627545,0.333349138,2.954572701,3.290961332,2.783741988,0,0.116539037,77.1698218,0,0,1,0,0,0,0,0
3.141444163,-0.369148049,3.208673471,0.319553803,2.518341795,-2,1.793593085,45.52980456,1.896087024,0,1,1,0,0,0,0
3.026958413,-0.164643868,1.943187922,2.564282164,2.357207198,-2,0.72751746,55.33609399,0.625570918,0,1,1,0,0,0,0
3.149718086,0.790500093,2.649056226,4.433854264,4.332690294,2,1.529574874,48.54002701,1.733900501,0,1,0,0,2,0,0
2.910149212,-0.822358748,2.565915457,4.820249014,3.36344243,-1,0.566447394,71.31512684,0,0,1,0,0,0,0,0
2.468119905,0.265680486,1.469562019,5.079855052,2.770126324,0,1.925188698,27.42537168,2.942563157,0,1,0,0,0,0,0
3.43338673,-0.285170647,2.425567006,5.203107835,3.645460393,1,2.103295128,22.01106268,3.260550336,1,1,0,0,0,0,0
2.556607162,0.060471503,1.985092985,3.766765992,2.883406399,0,1.632827812,38.81522846,1.948743839,0,1,0,0,2,0,0
2.44942207,-0.204729614,2.011962524,1.461100287,2.70034107,0,2.893665297,6.374987692,4.737323331,0,1,1,0,0,0,0
3.175750423,-0.10691367,2.347216749,3.534278296,2.834761368,-1,0.968343085,51.61804797,1.180183892,1,1,0,0,1,0,0
3.621855508,0.474942359,1.650854866,6.553041894,4.121061067,2,3.426758196,10,6.277868644,1,1,0,0,2,0,0
2.681720802,-0.853959796,0.891423189,3.617588047,2.660172828,-2,1.828386799,24.69331712,3.012498898,0,1,1,0,1,0,0
2.918214994,-0.219533061,2.084404619,3.31179551,2.50646233,-2,1.906341527,31.60510301,2.833854102,1,1,1,0,1,0,0
3.556886607,0.097144334,1.939967756,5.053032897,3.209320222,0,2.974883964,11.41104711,4.880084603,0,1,0,0,1,0,0
3.404975564,-0.735763634,1.109138467,2.971012148,1.73586284,-2,0.505251251,61.30556211,0,0,1,1,0,1,0,0
2.498089689,-0.46064069,1.628405169,5.932002684,2.855210932,-2,2.721031926,13.69740022,4.454585487,0,1,1,0,2,0,0
3.862497745,-0.219087364,2.522259416,3.838868816,4.470969848,2,2.118050587,30.75541492,3.206166416,1,1,0,0,1,0,0
2.651903034,0.480453684,2.198611871,4.667530898,2.747738793,0,1.454391971,49.35491781,1.498180691,0,1,1,0,1,0,0
2.290969926,0.192105702,1.56130458,1.537908605,2.293371176,-1,1.261855834,45.92829882,1.258423066,0,1,0,0,1,0,0
3.540600145,-0.949566301,1.372994924,2.225294232,2.28122563,-2,2.565478701,7.055198684,4.560053065,0,1,1,0,1,0,0
2.351644532,1.166594607,0.749554302,7.927281655,2.447605169,0,1.364855084,56.15976173,0.713009909,0,1,0,0,1,0,0
3.514966349,-0.77807635,1.80884531,6.608103461,3.308112709,-2,2.113166617,28.49179897,3.377936333,0,1,1,0,0,0,0
3.095643071,-1.288487583,2.887683264,1.411850864,2.199273943,-2,2.84178577,11.85474606,4.48743015,0,1,1,0,1,0,0
2.744511423,-0.364733862,1.942482931,2.223886255,2.543199055,-2,1.919817903,30.75885005,2.537325842,0,1,1,0,2,0,0
3.018082299,-0.2012636,2.70621744,0.476031666,2.641906902,-1,2.362904849,17.2465712,4.006070372,1,1,0,0,0,0,0
3.297106142,-0.004455104,1.885623498,4.769772317,3.125013377,0,2.183767884,29.06850595,3.31856562,0,1,0,0,0,0,0
2.211782122,-1.599124348,1.679363514,-2.011702178,1.316479455,-2,2.290859541,34.78844686,3.357052873,0,1,1,0,1,0,0
3.578044098,-0.570988947,1.899781328,3.972359867,3.452446103,0,2.117642562,33.60821247,3.273052106,0,1,0,0,1,0,0
2.52165494,-0.379514967,2.277018534,5.702831336,3.524684117,0,2.948378763,5.012182998,4.767397897,1,1,1,0,1,0,0
2.687657114,-0.985239428,2.869839117,0.027502244,2.49303508,-2,3.847292538,10,6.816196545,0,1,1,0,1,0,0
2.597124682,-0.66820673,1.365170188,0.583003428,1.596401779,-2,0,91.21724594,0,0,1,1,0,1,0,0
2.877529965,0.983430094,1.364712542,8.214972779,2.866818511,1,2.333862671,18.53276781,3.849752413,1,1,0,0,1,0,0
3.000089287,-0.197874617,2.033039116,5.445656476,2.985742524,-1,2.929143337,10.75263213,4.596330581,1,1,0,0,2,0,0
2.634339125,-0.349546084,1.508190529,2.795100448,2.29743669,-2,1.51052912,40.84795819,1.561819439,1,1,1,0,2,0,0
2.609212499,-0.385180193,1.976609793,1.165893208,1.998128513,-2,0.99010167,50.58678481,1.084136388,0,1,1,0,1,0,0
2.957476548,1.354996655,3.912104172,5.721672331,4.211192144,2,2.307799706,33.40194362,3.002506196,1,1,0,0,0,0,0
2.770181165,0.748251204,3.179309766,7.662541672,4.227526318,2,0.71042082,65.97894149,0.28004181,1,1,0,0,0,0,0
3.901234028,0.450988809,4.317539527,6.39233116,4.940464938,2,1.341031552,29.9738785,2.525467749,1,1,0,0,2,0,0
3.245761384,-2.12387012,1.348136807,0.013649137,1.752792623,-2,1.744712471,39.07713151,2.228005805,1,1,1,0,1,0,0
2.171612981,0.203402791,3.362227816,2.531890149,2.708276663,0,2.687196002,21.19567442,4.225410298,0,1,0,0,1,0,0
2.322832538,-0.433647662,-0.270162108,3.676975456,2.352199814,-1,1.515471417,36.70950968,2.053057939,0,1,0,0,1,0,0
3.052851414,-0.931585641,2.657375253,1.64199785,2.425214972,-2,2.482442905,21.50633115,3.824441912,0,1,1,0,1,0,0
2.892473206,-1.460409817,2.409257283,-1.128155375,1.763348804,-2,2.168247692,31.15441228,3.220009857,0,1,1,0,1,0,0
2.466202654,0.173606989,1.212558987,4.697117698,2.801936894,0,2.634277646,7.288784658,4.628063141,0,1,0,0,1,0,0
3.262492583,-1.265601085,0.797427801,2.243447513,2.394444484,-2,3.38448614,10,6.218977103,0,1,1,0,2,0,0
2.083856026,0.098197641,0.931145972,5.417324979,2.132308045,-2,0.583227773,63.56263933,0.306519958,0,1,1,0,1,0,0
3.484585163,0.227310919,3.047512388,3.721468672,3.029295957,0,3.218532105,0.053709668,5.660368705,0,1,1,0,1,0,0
3.665317971,0.20622629,3.227301368,1.415107286,3.680207486,2,2.087334129,32.13876609,3.076631169,1,1,0,0,1,0,0
2.391812462,-0.574723765,2.406127713,1.101811806,2.694326608,-1,2.380249365,35.34646034,3.145556601,0,1,0,0,0,0,0
2.097149708,0.368501505,2.502528656,6.269932071,3.139877714,1,1.098361583,57.43889352,0.710525346,0,1,1,0,1,0,0
2.927886034,-0.108488753,1.620727924,1.664514571,2.494547254,-1,3.098644348,12.82244479,4.909963813,0,1,0,0,1,0,0
2.145613584,-1.337070433,2.690661477,-2.099345341,1.703245655,-2,2.09022774,28.76936152,2.922778177,0,1,1,0,1,0,0
2.573437916,0.027585921,2.680953941,1.285248002,2.316792022,-2,1.747496742,34.16576059,2.725181839,1,1,1,0,1,0,0
2.852211866,-0.175178417,2.997632181,0.554573042,3.036880261,0,3.657461972,10,6.08496419,1,1,0,0,0,0,0
2.866052611,-0.51160961,1.228656947,1.414226161,2.359540863,-2,1.255105476,48.28245602,1.57933175,0,0,1,0,1,0,0
2.946485329,0.343203205,1.170221225,6.120598864,3.573685817,2,1.954719395,30.20752891,2.979610078,1,2,0,0,2,0,0
3.17431861,-0.232882864,1.398850369,5.948220748,3.080721175,-1,1.31454428,46.0561098,1.759171238,1,1,0,0,1,0,0
3.046077568,-0.686964249,0.969079137,2.129811325,1.589420592,-2,1.424490753,56.0063805,1.396124666,0,1,1,0,1,0,0
2.810128589,0.538040751,1.023198524,2.188186544,2.25125458,0,1.774475931,38.47437241,2.671948731,0,1,0,0,2,0,0
3.264923522,-0.119299261,1.736947062,6.079627326,3.253369638,0,1.43402467,39.81485164,2.051908503,0,1,0,0,1,0,0
2.546662843,-0.761224967,1.24786236,0.687361575,2.082127547,-2,0.905623524,54.38871708,0.780713421,0,0,1,0,1,0,0
2.617922235,0.659772835,2.777124834,8.774975478,4.288568127,2,1.969724817,31.35976373,2.86842046,1,1,0,0,1,0,0
2.950533981,-0.775857429,0.895320854,1.703935448,2.47437539,-2,1.194014213,48.86058512,1.364690993,0,1,1,0,0,0,0
2.12196799,-0.564579392,1.113622922,1.312331735,2.00681994,-2,3.167751205,10,5.837158109,0,1,1,0,1,0,0
2.949199718,-0.346059565,0.919281702,5.665065243,2.901613921,-1,2.366147357,28.61321343,3.831164818,0,1,0,0,1,0,0
3.237643387,1.202931884,2.411442799,2.748016307,3.713967315,2,1.411776919,45.332781,1.428149771,1,1,0,0,0,0,0
2.712674821,-1.46069421,-0.259657905,1.574343337,0.842625468,-2,1.742875222,37.99151757,2.384908881,0,1,1,0,1,0,0
3.063766143,0.088603448,0.892316265,6.549970802,3.094163031,0,2.622579969,15.33411176,4.342558511,0,1,0,0,1,0,0
2.793680391,1.06710765,1.658181173,4.358322749,3.547108091,2,2.91497413,12.46584618,4.460771854,0,1,0,0,1,0,0
2.827439431,0.400876534,2.613223583,4.72654379,3.151670088,1,3.581327638,10,6.426133736,0,1,0,1,1,0,0
2.656888993,-0.06182205,2.047582359,1.745665362,1.994008758,-2,1.691038936,28.59149188,2.698289918,0,1,1,0,1,0,0
2.789979758,-1.108551936,1.807536099,-1.495403973,1.787514616,-2,2.042477422,27.16889287,3.284396269,0,1,1,0,1,0,0
2.888545907,1.08081685,1.783476912,5.307768044,3.610349114,2,1.068257074,45.4895379,1.628395315,1,1,0,0,0,0,0
2.972504317,1.256379813,2.791224331,5.738506674,4.217376145,2,2.613590411,13.01207619,3.958225154,0,1,0,0,1,0,0
2.152895764,0.234673439,0.431383955,10.69368673,2.424308652,-2,0.327063471,71.10587415,0,0,1,1,0,1,0,0
2.479177684,-0.868236099,1.093682378,4.529297234,2.901027732,-2,1.441371684,43.03716387,1.510861742,0,1,1,0,1,0,0
2.906495852,0.58063881,3.15885323,4.324320319,3.279351563,2,3.043469076,7.417482401,5.180251609,1,1,0,0,0,0,0
3.402027436,0.293354418,1.138345939,6.24021396,2.641917259,-1,2.45115878,11.97603209,4.082724886,0,1,0,0,1,0,0
3.865640462,-0.636855754,1.637558636,4.186296122,3.999961731,2,0,78.69687453,0,0,1,0,0,1,0,0
3.089794489,-0.960312522,1.318481271,-0.732213742,1.840424607,-2,3.081947946,1.911319096,5.615211491,0,1,1,0,1,0,0
3.374580653,1.170708399,0.743774062,6.868017731,2.873472295,1,3.618423387,10,6.020390278,0,1,1,0,1,0,0
2.786236365,0.532994341,3.189698759,5.155390529,3.211248341,1,1.094002059,48.12898082,1.316398791,0,1,0,0,1,0,0
3.244093559,-0.452274102,2.445543275,1.351998404,3.561545287,2,3.287529595,10,5.335427725,0,1,0,1,1,0,0
2.736287975,-0.585461444,2.369669483,3.43053748,2.60141113,-2,2.796092702,18.56787566,4.560385419,1,1,1,0,2,0,0
3.159230436,0.445489368,0.796156036,6.309160679,3.12372519,1,2.305925787,19.30630334,3.640976747,1,1,1,0,1,0,0
3.259995879,0.053814168,0.809073059,2.987846287,2.904758944,1,1.632634899,37.62100635,2.611745,0,1,0,0,1,0,0
1.991512449,-0.463985103,1.296765615,0.759656784,1.285133072,-2,2.970710853,13.44980068,4.598171397,0,1,1,0,1,0,0
2.960630912,0.37195368,4.515264494,3.393279845,4.106069075,2,2.533401262,9.353764137,4.067359619,1,2,0,0,0,0,0
2.813364625,-1.352142358,1.666308373,2.470346725,2.323577088,-2,1.807842855,37.63479722,2.439942682,0,0,1,0,1,0,0
3.008610236,0.859880476,1.371395632,6.546107622,3.280291758,2,1.201677176,54.27393699,1.213366349,0,2,0,0,0,0,0
3.709552465,0.32445285,3.348148551,3.601478667,3.595697599,2,1.636826916,33.93434025,2.623610166,0,2,1,0,1,0,0
3.167075699,-0.272288237,2.564184793,4.463840352,2.463983665,-2,1.898463903,32.49514576,2.864359307,0,0,1,0,2,0,0
3.374268599,0.488206071,1.12501511,1.249844365,2.219927323,-1,0.77931244,64.47974893,0.470656206,0,0,0,0,1,0,0
1.810024418,-1.3635481,1.268640242,0.863164637,1.546830883,-2,0.611452889,59.17717089,0.39826766,0,0,1,0,2,0,0
2.93514877,-0.003706024,3.054301605,2.257622956,2.272944829,-2,0.210920278,64.98939357,0,1,0,1,0,1,0,0
2.585592956,-1.773735389,2.138649343,-1.754154127,2.198536234,-2,2.026388424,38.36675064,2.843579697,0,0,1,0,1,0,0
3.379078058,0.129870234,1.168723164,3.719444082,2.559257533,-1,1.692921009,36.55045585,2.422657871,0,0,0,0,1,0,0
2.276285282,-1.719013544,0.073119266,0.242371854,0.971704161,-2,2.264064225,26.34881221,3.785970957,0,0,1,0,1,0,0
3.439847889,-1.369675684,2.334485795,2.054974235,2.739211879,-2,3.152538819,10,5.841295001,0,0,1,0,1,0,0
2.200349998,0.260235436,1.628475622,4.168310606,2.040314664,-2,2.490702625,14.18500339,4.202905514,0,0,1,0,2,0,0
2.596881218,1.372269082,1.806843236,6.739163953,3.46155815,2,1.665287,43.3225642,2.035892738,0,2,0,0,1,0,0
3.018179928,-0.35889174,2.703598244,3.324667125,3.109187098,0,1.893135091,35.67606516,2.655792768,0,0,0,0,1,0,0
2.486784915,-1.148705685,1.330301424,3.263692135,2.023031076,-2,2.391502816,20.89325938,3.69318768,0,0,1,1,1,0,0
3.248202651,0.137598275,1.858433041,2.83402898,2.465903734,-1,1.227729421,46.21700738,1.264102581,0,0,0,0,1,0,0
3.595823591,-0.456286503,1.603649721,3.400905593,3.276655526,0,1.343834667,46.30402575,1.756786294,0,0,0,0,1,0,0
2.943657075,0.303712523,2.719600668,1.575310846,2.429064442,-1,1.539197266,33.87795761,2.208151378,0,0,0,1,1,0,0
3.035347469,-0.388710546,0.83106757,6.963663622,3.302948399,0,1.848433673,37.79519609,2.657847757,0,0,0,0,1,0,0
3.434069043,0.065908662,1.906665899,1.929037502,2.996065517,1,3.206384528,6.773846573,5.568128318,0,0,1,0,1,0,0
2.682638012,1.170193165,1.799252795,7.80885418,2.97000221,1,0.988235941,51.06849444,1.136471584,0,0,0,0,0,0,0
2.347447005,0.116949876,2.268669128,2.640167293,2.018421843,-2,2.240985803,30.40950089,2.934917161,1,0,1,1,1,0,0
3.464778548,0.928519659,3.136811866,5.064927419,3.687448391,2,0.648267882,62.95286699,0.139275367,0,2,0,0,1,0,0
2.359472444,0.015020937,1.908744531,3.451434994,2.102079969,-2,2.160153136,33.58479661,3.027140776,0,0,1,1,1,0,0
3.883386437,-0.588337572,3.291153272,3.981642094,3.453364503,-1,1.258840973,52.02761545,1.292252705,0,0,0,0,1,0,0
3.027659026,-0.289065948,1.589840109,1.700018964,2.199025527,-2,2.050405529,27.77683879,2.984146416,0,0,1,1,1,0,0
3.545904368,0.740483387,3.800460518,2.266612593,4.470688039,2,1.106909401,45.5172304,1.377289094,0,2,0,0,1,0,0
3.476021453,-0.936792537,1.230032842,2.964550217,2.776680677,-2,2.056221767,26.13367974,3.14266311,0,0,1,1,0,0,0
3.249760372,0.125269472,2.566326878,1.678022904,2.864352957,0,2.169306753,14.42957855,3.518550049,1,0,0,0,1,0,0
2.874337094,-0.319350533,2.761988643,4.918492902,2.910028262,-2,1.2611106,48.68736581,1.601791791,0,0,1,1,1,0,0
3.889027183,0.744988037,3.031150639,9.617363404,5.252599891,2,2.150831112,27.62009565,3.2137948,0,2,0,0,1,0,0
2.877104311,-0.226399331,0.966513011,0.080356922,1.111240784,-2,1.719459192,42.79745487,2.382376555,0,0,1,1,1,0,0
2.498751509,-0.984712471,0.661713028,3.916029802,2.296023997,-2,4.517561082,10,8.010231933,0,0,1,1,0,0,0
3.010659856,-0.98974763,1.662183344,2.003439954,2.705190443,-2,1.664233559,33.4653735,2.302758418,0,0,1,1,2,0,0
3.076774479,-0.349602404,1.652962543,1.44149974,2.465550654,-2,0.243162745,69.44030766,0,0,0,1,1,1,0,0
2.975741751,0.199070942,2.34040312,2.214194052,2.762561528,0,0.632214602,73.59290036,0.008121275,0,0,0,0,1,0,0
2.89378163,0.31978725,2.756416322,5.327407209,3.476235874,2,1.240291551,51.29436373,1.806487285,0,0,1,0,2,0,0
3.158548503,-1.02578323,-0.377670523,3.12747798,2.156142331,-2,1.330489376,38.83698575,1.978753261,0,0,1,1,1,0,0
2.72153859,-1.934247026,2.001618766,-2.778620491,1.130008109,-2,0.256069812,84.18722491,0,1,0,1,1,1,0,0
2.936475094,0.282089339,3.25713236,5.575651341,4.265408502,2,0.948587501,44.28271628,1.022895381,1,2,0,0,1,0,0
2.726861879,-1.357361195,1.078386309,-0.329352684,1.586220759,-2,1.642875389,33.42038128,2.481106012,0,0,1,1,1,0,0
3.230953768,0.599490863,2.124887827,7.654961869,4.564705794,2,3.279858556,10,5.900347418,1,2,1,0,1,0,0
2.424062683,-0.112456738,1.927589981,1.458944671,2.571923562,0,0.453114051,64.40368818,0,0,0,0,0,1,0,0
3.099842381,-0.890644811,2.306353144,-1.403842056,2.318310921,-2,1.904926536,32.12803806,3.352623162,1,0,1,1,1,0,0
2.972217592,-0.366593818,2.669963026,1.593670505,2.684854962,-1,2.137794607,24.12801017,3.679066177,0,0,0,0,1,0,0
2.403881324,-1.192828441,0.576179852,3.440304836,2.144363108,-2,2.507867957,14.92737227,4.071502133,0,0,1,1,1,0,0
2.993595243,-0.203988862,0.874554081,4.983146442,2.620785862,-2,1.881367866,28.66608874,2.732119434,0,0,0,1,1,0,0
3.149789532,-0.075910652,1.805582634,1.354421511,2.206543503,-2,3.265652289,10,5.502208253,0,0,0,1,1,0,0
2.584905499,-0.26019145,3.046413837,0.386331988,1.970397777,-2,2.187277267,31.14672053,2.911985244,0,0,0,1,0,0,0
3.480810961,1.560634801,2.518358701,7.709855941,4.518108557,2,1.373485955,38.25663855,2.039444622,0,2,0,0,2,0,0
3.712247018,-0.731689509,3.351658781,3.298640986,3.807824217,0,1.40392587,38.87184981,2.122058011,0,0,0,0,0,0,0
2.206552086,-1.08251247,0.943693754,0.130461134,0.982489404,-2,1.577956616,42.22655628,2.165108592,0,0,0,1,0,0,0
3.562931112,-0.281350653,2.660427982,2.639838278,4.052813115,2,3.266698336,10,5.743148023,0,2,0,0,2,0,0
2.61928995,0.19767783,2.108672805,1.997239498,2.540892702,0,2.919270461,10,5.104019533,0,0,0,0,0,0,0
2.725286625,0.840696555,1.663750584,5.414384186,3.187230862,2,1.869359171,26.92079426,3.208013739,0,2,0,0,2,0,0
4.300114322,1.439731509,4.144205758,7.10585912,5.349711073,2,1.137905475,47.1588471,1.263314463,1,2,0,0,2,0,0
3.210029629,1.927514174,3.288160067,9.009857632,4.413334802,2,2.529178908,19.15234548,3.891074135,0,2,0,0,0,0,0
2.49430124,-0.488312619,1.40797917,3.393392275,2.086440991,-2,3.836475364,10,6.550074366,0,0,0,1,0,0,0
3.439185648,-0.061900326,2.047713165,4.476932274,3.697621253,2,2.298420143,13.14815887,3.75639067,0,2,0,0,2,0,0
2.895169883,0.20429646,2.592248309,1.326310073,2.721444667,0,1.059130702,50.83143411,1.040144911,1,0,1,0,0,0,0
2.754324409,0.646289404,0.130636099,5.805552994,2.245424422,-1,3.19277333,10,6.022617773,0,0,1,0,0,0,0
3.266842579,-0.304184573,2.805611295,2.526390682,3.802063842,2,2.741671284,13.00027433,4.45502601,0,2,0,0,0,0,0
3.203519342,0.238518084,3.103438014,3.055486251,2.879238712,0,0.743260155,60.94037879,0.391955276,0,0,1,0,0,0,0
2.987551545,-0.284263039,3.041689954,3.668143726,3.067468591,-1,1.115798076,50.66337203,1.532827827,0,0,0,0,0,0,0
3.23188435,0.00866539,2.706521305,5.989876141,4.320665777,2,1.664306411,26.40660173,2.935943203,0,2,0,0,1,0,0
3.277798932,0.37082794,1.481701928,5.88675447,3.134808496,1,1.148020274,60.15631454,1.152841757,0,0,0,0,0,0,0
2.912340683,-0.057653683,1.891367463,5.431274474,2.887255721,-1,1.572830239,40.27355381,1.929646485,0,0,0,0,0,0,0
4.308138229,0.678203506,2.948537003,7.606176516,4.662017106,2,3.061259543,11.72488701,5.010553981,0,2,0,0,2,0,0
3.035387335,0.295485704,0.936679097,6.49975375,3.001229545,0,0.511256937,66.15979041,0,0,0,0,0,0,0,0
3.600355192,0.181943616,0.395327091,6.092816768,3.220959225,1,4.733755539,10,8.509308063,0,0,0,0,0,0,0
4.088914177,0.076665126,2.649835156,3.22297989,3.196980075,0,1.870942612,37.50040748,2.651289835,1,0,0,0,0,0,0
2.628238717,-0.923863228,0.739018412,2.304433566,2.144368371,-2,1.157008819,51.61887091,1.690921809,0,0,0,1,0,0,0
2.299126416,-0.701559457,1.144458495,2.669092386,1.695700482,-2,1.323993519,49.40609807,1.789497412,0,0,0,1,0,0,0
2.374786535,0.502058419,3.025630036,2.444830453,2.392084657,-1,2.181809835,22.67296812,3.622400171,0,0,0,0,0,0,0
2.559134095,0.528086761,1.739707974,1.010315548,2.281963929,0,3.055062921,10.01777203,5.103221326,0,0,0,0,0,0,0
2.90425288,0.711055029,2.330150089,5.195588431,3.097811989,2,0.936225526,49.61033494,0.90691028,0,2,0,0,0,0,0
